school,code,district,api,api_old,school_latitude,school_longitude,crime_caseID,date_time,crime,crime_latitude,crime_longitude,url,description
Alamo Elementary,38684786040695,San Francisco Unified,898,909,37.783,-122.48226,130161752,2013-02-24T23:11:00-08:00,Robbery,37.783917,-122.481815,http://sanfrancisco.crimespotting.org/crime/2013-02-24/Robbery/488695,ATTEMPTED ROBBERY ON THE STREET WITH BODILY FORCE
Alamo Elementary,38684786040695,San Francisco Unified,898,909,37.783,-122.48226,136086732,2013-05-19T18:30:00-07:00,Theft,37.78212,-122.482737,http://sanfrancisco.crimespotting.org/crime/2013-05-19/Theft/466308,GRAND THEFT FROM LOCKED AUTO
Alamo Elementary,38684786040695,San Francisco Unified,898,909,37.783,-122.48226,130257505,2013-03-28T22:40:00-07:00,Theft,37.782268,-122.4817,http://sanfrancisco.crimespotting.org/crime/2013-03-28/Theft/495125,GRAND THEFT FROM LOCKED AUTO
Alamo Elementary,38684786040695,San Francisco Unified,898,909,37.783,-122.48226,120908912,2012-11-09T10:30:00-08:00,Burglary,37.783924,-122.481826,http://sanfrancisco.crimespotting.org/crime/2012-11-09/Burglary/447106,BURGLARY OF APARTMENT HOUSE&FORCIBLE ENTRY
Alamo Elementary,38684786040695,San Francisco Unified,898,909,37.783,-122.48226,136078626,2013-04-28T22:00:00-07:00,Theft,37.783436,-122.482789,http://sanfrancisco.crimespotting.org/crime/2013-04-28/Theft/462389,GRAND THEFT FROM LOCKED AUTO
Cobb (William L.) Elementary,38684786040968,San Francisco Unified,726,708,37.7882,-122.43919,120641504,2012-08-12T23:15:00-07:00,Theft,37.788067,-122.440443,http://sanfrancisco.crimespotting.org/crime/2012-08-12/Theft/426469,ATTEMPTED THEFT FROM LOCKED VEHICLE
Cobb (William L.) Elementary,38684786040968,San Francisco Unified,726,708,37.7882,-122.43919,126117018,2012-08-16T11:00:00-07:00,Vandalism,37.789277,-122.438935,http://sanfrancisco.crimespotting.org/crime/2012-08-16/Vandalism/432303,MALICIOUS MISCHIEF&VANDALISM
Cobb (William L.) Elementary,38684786040968,San Francisco Unified,726,708,37.7882,-122.43919,120776402,2012-09-27T18:01:00-07:00,Theft,37.787207,-122.439771,http://sanfrancisco.crimespotting.org/crime/2012-09-27/Theft/440177,PETTY THEFT FROM LOCKED AUTO
Cobb (William L.) Elementary,38684786040968,San Francisco Unified,726,708,37.7882,-122.43919,130355814,2013-04-27T17:30:00-07:00,Vehicle Theft,37.788279,-122.438776,http://sanfrancisco.crimespotting.org/crime/2013-04-27/Vehicle_Theft/462109,STOLEN TRUCK
Cobb (William L.) Elementary,38684786040968,San Francisco Unified,726,708,37.7882,-122.43919,120760013,2012-09-22T01:16:00-07:00,Simple Assault,37.78928,-122.439258,http://sanfrancisco.crimespotting.org/crime/2012-09-22/Simple_Assault/439247,BATTERY
Cobb (William L.) Elementary,38684786040968,San Francisco Unified,726,708,37.7882,-122.43919,126181433,2012-11-12T19:00:00-08:00,Theft,37.787297,-122.438522,http://sanfrancisco.crimespotting.org/crime/2012-11-12/Theft/447762,GRAND THEFT FROM LOCKED AUTO
Cobb (William L.) Elementary,38684786040968,San Francisco Unified,726,708,37.7882,-122.43919,136049097,2013-03-14T22:30:00-07:00,Theft,37.788279,-122.438776,http://sanfrancisco.crimespotting.org/crime/2013-03-14/Theft/492260,PETTY THEFT OF PROPERTY
Cobb (William L.) Elementary,38684786040968,San Francisco Unified,726,708,37.7882,-122.43919,120735696,2012-09-13T20:30:00-07:00,Robbery,37.788627,-122.438987,http://sanfrancisco.crimespotting.org/crime/2012-09-13/Robbery/437513,ROBBERY ON THE STREET WITH A GUN
Cobb (William L.) Elementary,38684786040968,San Francisco Unified,726,708,37.7882,-122.43919,130001863,2012-12-19T12:00:00-08:00,Burglary,37.788734,-122.439008,http://sanfrancisco.crimespotting.org/crime/2012-12-19/Burglary/475216,BURGLARY OF APARTMENT HOUSE&FORCIBLE ENTRY
Cobb (William L.) Elementary,38684786040968,San Francisco Unified,726,708,37.7882,-122.43919,120864938,2012-10-26T14:30:00-07:00,Vehicle Theft,37.787323,-122.438585,http://sanfrancisco.crimespotting.org/crime/2012-10-26/Vehicle_Theft/444125,STOLEN AUTOMOBILE
Cobb (William L.) Elementary,38684786040968,San Francisco Unified,726,708,37.7882,-122.43919,130037551,2013-01-13T17:00:00-08:00,Vehicle Theft,37.788591,-122.438699,http://sanfrancisco.crimespotting.org/crime/2013-01-13/Vehicle_Theft/480015,STOLEN AUTOMOBILE
Cobb (William L.) Elementary,38684786040968,San Francisco Unified,726,708,37.7882,-122.43919,120925637,2012-11-14T18:00:00-08:00,Vehicle Theft,37.788279,-122.438776,http://sanfrancisco.crimespotting.org/crime/2012-11-14/Vehicle_Theft/448222,STOLEN AUTOMOBILE
Cobb (William L.) Elementary,38684786040968,San Francisco Unified,726,708,37.7882,-122.43919,120789029,2012-10-01T18:00:00-07:00,Vehicle Theft,37.788315,-122.438758,http://sanfrancisco.crimespotting.org/crime/2012-10-01/Vehicle_Theft/440885,STOLEN AUTOMOBILE
Cobb (William L.) Elementary,38684786040968,San Francisco Unified,726,708,37.7882,-122.43919,130279236,2013-04-05T20:10:00-07:00,Robbery,37.788086,-122.440404,http://sanfrancisco.crimespotting.org/crime/2013-04-05/Robbery/457475,ROBBERY ON THE STREET&STRONGARM
Cobb (William L.) Elementary,38684786040968,San Francisco Unified,726,708,37.7882,-122.43919,130111901,2013-02-08T09:00:00-08:00,Vandalism,37.787174,-122.439494,http://sanfrancisco.crimespotting.org/crime/2013-02-08/Vandalism/485142,MALICIOUS MISCHIEF&VANDALISM
Cobb (William L.) Elementary,38684786040968,San Francisco Unified,726,708,37.7882,-122.43919,130297818,2013-04-11T18:00:00-07:00,Vehicle Theft,37.788991,-122.439789,http://sanfrancisco.crimespotting.org/crime/2013-04-11/Vehicle_Theft/458717,STOLEN MOTORCYCLE
Cobb (William L.) Elementary,38684786040968,San Francisco Unified,726,708,37.7882,-122.43919,130389255,2013-05-11T17:30:00-07:00,Theft,37.787194,-122.439871,http://sanfrancisco.crimespotting.org/crime/2013-05-11/Theft/464881,ATTEMPTED THEFT FROM LOCKED VEHICLE
Cobb (William L.) Elementary,38684786040968,San Francisco Unified,726,708,37.7882,-122.43919,130245061,2013-03-24T17:15:00-07:00,Simple Assault,37.788315,-122.438758,http://sanfrancisco.crimespotting.org/crime/2013-03-24/Simple_Assault/494360,THREATS AGAINST LIFE
Cobb (William L.) Elementary,38684786040968,San Francisco Unified,726,708,37.7882,-122.43919,120909744,2012-11-10T05:20:00-08:00,Burglary,37.788112,-122.440358,http://sanfrancisco.crimespotting.org/crime/2012-11-10/Burglary/447238,BURGLARY&FORCIBLE ENTRY
Cobb (William L.) Elementary,38684786040968,San Francisco Unified,726,708,37.7882,-122.43919,136038523,2013-02-27T15:00:00-08:00,Theft,37.788067,-122.440443,http://sanfrancisco.crimespotting.org/crime/2013-02-27/Theft/489359,GRAND THEFT FROM LOCKED AUTO
Cobb (William L.) Elementary,38684786040968,San Francisco Unified,726,708,37.7882,-122.43919,120971157,2012-12-01T19:24:00-08:00,Vandalism,37.788323,-122.438159,http://sanfrancisco.crimespotting.org/crime/2012-12-01/Vandalism/471686,MALICIOUS MISCHIEF&BREAKING WINDOWS WITH BB GUN
Cobb (William L.) Elementary,38684786040968,San Francisco Unified,726,708,37.7882,-122.43919,126183780,2012-11-16T16:29:00-08:00,Theft,37.787323,-122.438585,http://sanfrancisco.crimespotting.org/crime/2012-11-16/Theft/448585,GRAND THEFT FROM LOCKED AUTO
Cobb (William L.) Elementary,38684786040968,San Francisco Unified,726,708,37.7882,-122.43919,120971771,2012-12-02T00:05:00-08:00,Vandalism,37.789207,-122.438963,http://sanfrancisco.crimespotting.org/crime/2012-12-02/Vandalism/451684,MALICIOUS MISCHIEF&VANDALISM OF VEHICLES
Cobb (William L.) Elementary,38684786040968,San Francisco Unified,726,708,37.7882,-122.43919,120971787,2012-12-02T00:05:00-08:00,Vandalism,37.789207,-122.438963,http://sanfrancisco.crimespotting.org/crime/2012-12-02/Vandalism/451685,MALICIOUS MISCHIEF&VANDALISM OF VEHICLES
Cobb (William L.) Elementary,38684786040968,San Francisco Unified,726,708,37.7882,-122.43919,136059767,2013-03-31T18:15:00-07:00,Vandalism,37.788112,-122.440358,http://sanfrancisco.crimespotting.org/crime/2013-03-31/Vandalism/495830,MALICIOUS MISCHIEF&VANDALISM
Cobb (William L.) Elementary,38684786040968,San Francisco Unified,726,708,37.7882,-122.43919,130180730,2013-03-01T07:30:00-08:00,Burglary,37.78861,-122.438983,http://sanfrancisco.crimespotting.org/crime/2013-03-01/Burglary/489716,BURGLARY OF FLAT&FORCIBLE ENTRY
Cobb (William L.) Elementary,38684786040968,San Francisco Unified,726,708,37.7882,-122.43919,120768380,2012-09-24T20:00:00-07:00,Vehicle Theft,37.788315,-122.438758,http://sanfrancisco.crimespotting.org/crime/2012-09-24/Vehicle_Theft/439746,STOLEN AUTOMOBILE
Cobb (William L.) Elementary,38684786040968,San Francisco Unified,726,708,37.7882,-122.43919,126167223,2012-10-25T17:15:00-07:00,Theft,37.788067,-122.440443,http://sanfrancisco.crimespotting.org/crime/2012-10-25/Theft/443869,PETTY THEFT OF PROPERTY
Cobb (William L.) Elementary,38684786040968,San Francisco Unified,726,708,37.7882,-122.43919,120972832,2012-12-01T16:00:00-08:00,Burglary,37.787297,-122.438522,http://sanfrancisco.crimespotting.org/crime/2012-12-01/Burglary/451558,BURGLARY OF APARTMENT HOUSE&UNLAWFUL ENTRY
Cobb (William L.) Elementary,38684786040968,San Francisco Unified,726,708,37.7882,-122.43919,136008526,2013-01-03T12:00:00-08:00,Theft,37.788103,-122.439284,http://sanfrancisco.crimespotting.org/crime/2013-01-03/Theft/478158,GRAND THEFT OF PROPERTY
Cobb (William L.) Elementary,38684786040968,San Francisco Unified,726,708,37.7882,-122.43919,130257878,2013-03-29T06:40:00-07:00,Theft,37.788067,-122.440443,http://sanfrancisco.crimespotting.org/crime/2013-03-29/Theft/495245,GRAND THEFT FROM PERSON
Yu (Alice Fong) Elementary,38684786113245,San Francisco Unified,955,954,37.759409,-122.46928,120682843,2012-08-26T20:00:00-07:00,Theft,37.759331,-122.468267,http://sanfrancisco.crimespotting.org/crime/2012-08-26/Theft/434170,PETTY THEFT FROM UNLOCKED AUTO
Yu (Alice Fong) Elementary,38684786113245,San Francisco Unified,955,954,37.759409,-122.46928,130069429,2013-01-15T14:40:00-08:00,Simple Assault,37.759401,-122.46925,http://sanfrancisco.crimespotting.org/crime/2013-01-15/Simple_Assault/480417,THREATS TO SCHOOL TEACHERS (COMPLAINANT REFUSES TO PROSECUTE)
Yu (Alice Fong) Elementary,38684786113245,San Francisco Unified,955,954,37.759409,-122.46928,136051218,2013-03-16T11:05:00-07:00,Theft,37.758304,-122.46913,http://sanfrancisco.crimespotting.org/crime/2013-03-16/Theft/492702,PETTY THEFT OF PROPERTY
Yu (Alice Fong) Elementary,38684786113245,San Francisco Unified,955,954,37.759409,-122.46928,120912612,2012-11-10T23:30:00-08:00,Burglary,37.759187,-122.468257,http://sanfrancisco.crimespotting.org/crime/2012-11-10/Burglary/447279,BURGLARY&HOT PROWL&UNLAWFUL ENTRY
Yu (Alice Fong) Elementary,38684786113245,San Francisco Unified,955,954,37.759409,-122.46928,130048633,2013-01-18T03:25:00-08:00,Vandalism,37.759562,-122.468102,http://sanfrancisco.crimespotting.org/crime/2013-01-18/Vandalism/480860,MALICIOUS MISCHIEF&VANDALISM OF VEHICLES
Yu (Alice Fong) Elementary,38684786113245,San Francisco Unified,955,954,37.759409,-122.46928,126121843,2012-08-10T16:18:00-07:00,Theft,37.758688,-122.469019,http://sanfrancisco.crimespotting.org/crime/2012-08-10/Theft/431269,PETTY THEFT OF PROPERTY
Yu (Alice Fong) Elementary,38684786113245,San Francisco Unified,955,954,37.759409,-122.46928,130110044,2013-02-07T08:45:00-08:00,Theft,37.759401,-122.46925,http://sanfrancisco.crimespotting.org/crime/2013-02-07/Theft/484971,PETTY THEFT FROM A BUILDING
Yu (Alice Fong) Elementary,38684786113245,San Francisco Unified,955,954,37.759409,-122.46928,120735759,2012-09-13T21:30:00-07:00,Simple Assault,37.758186,-122.469299,http://sanfrancisco.crimespotting.org/crime/2012-09-13/Simple_Assault/437573,BATTERY
Yu (Alice Fong) Elementary,38684786113245,San Francisco Unified,955,954,37.759409,-122.46928,126157901,2012-10-07T10:44:00-07:00,Theft,37.759499,-122.469353,http://sanfrancisco.crimespotting.org/crime/2012-10-07/Theft/503841,GRAND THEFT FROM LOCKED AUTO
Yu (Alice Fong) Elementary,38684786113245,San Francisco Unified,955,954,37.759409,-122.46928,136017953,2013-01-16T20:00:00-08:00,Theft,37.758759,-122.469024,http://sanfrancisco.crimespotting.org/crime/2013-01-16/Theft/480608,GRAND THEFT FROM LOCKED AUTO
Yu (Alice Fong) Elementary,38684786113245,San Francisco Unified,955,954,37.759409,-122.46928,126131698,2012-09-04T18:30:00-07:00,Theft,37.760169,-122.469263,http://sanfrancisco.crimespotting.org/crime/2012-09-04/Theft/435977,GRAND THEFT FROM LOCKED AUTO
Yu (Alice Fong) Elementary,38684786113245,San Francisco Unified,955,954,37.759409,-122.46928,126131610,2012-09-06T21:45:00-07:00,Theft,37.758759,-122.469024,http://sanfrancisco.crimespotting.org/crime/2012-09-06/Theft/436315,PETTY THEFT OF PROPERTY
Yu (Alice Fong) Elementary,38684786113245,San Francisco Unified,955,954,37.759409,-122.46928,126122506,2012-08-19T21:00:00-07:00,Theft,37.760094,-122.468483,http://sanfrancisco.crimespotting.org/crime/2012-08-19/Theft/432875,PETTY THEFT OF PROPERTY
Yu (Alice Fong) Elementary,38684786113245,San Francisco Unified,955,954,37.759409,-122.46928,120889077,2012-11-02T18:00:00-07:00,Vandalism,37.759401,-122.46925,http://sanfrancisco.crimespotting.org/crime/2012-11-02/Vandalism/445629,MALICIOUS MISCHIEF&VANDALISM OF VEHICLES
Yu (Alice Fong) Elementary,38684786113245,San Francisco Unified,955,954,37.759409,-122.46928,130093309,2013-02-01T08:40:00-08:00,Vehicle Theft,37.75959,-122.470158,http://sanfrancisco.crimespotting.org/crime/2013-02-01/Vehicle_Theft/483879,STOLEN AUTOMOBILE (UNFOUNDED)
Yu (Alice Fong) Elementary,38684786113245,San Francisco Unified,955,954,37.759409,-122.46928,130318931,2013-04-19T09:25:00-07:00,Theft,37.760309,-122.468601,http://sanfrancisco.crimespotting.org/crime/2013-04-19/Theft/460268,GRAND THEFT OF PROPERTY
Yu (Alice Fong) Elementary,38684786113245,San Francisco Unified,955,954,37.759409,-122.46928,121005032,2012-12-07T23:00:00-08:00,Vehicle Theft,37.758277,-122.469086,http://sanfrancisco.crimespotting.org/crime/2012-12-07/Vehicle_Theft/452760,STOLEN AUTOMOBILE
Cleveland Elementary,38684786040836,San Francisco Unified,708,674,37.720749,-122.42907,120943883,2012-11-21T13:51:00-08:00,Narcotics,37.720091,-122.429597,http://sanfrancisco.crimespotting.org/crime/2012-11-21/Narcotics/449627,POSSESSION OF MARIJUANA (JUVENILE CITED)
Cleveland Elementary,38684786040836,San Francisco Unified,708,674,37.720749,-122.42907,130132872,2013-02-15T00:10:00-08:00,Vandalism,37.721568,-122.428211,http://sanfrancisco.crimespotting.org/crime/2013-02-15/Vandalism/486620,MALICIOUS MISCHIEF&VANDALISM OF VEHICLES
Cleveland Elementary,38684786040836,San Francisco Unified,708,674,37.720749,-122.42907,130205225,2013-03-11T09:00:00-07:00,Vehicle Theft,37.721377,-122.428163,http://sanfrancisco.crimespotting.org/crime/2013-03-11/Vehicle_Theft/491618,STOLEN TRUCK
Cleveland Elementary,38684786040836,San Francisco Unified,708,674,37.720749,-122.42907,130158464,2013-02-23T00:10:00-08:00,Vehicle Theft,37.721141,-122.428965,http://sanfrancisco.crimespotting.org/crime/2013-02-23/Vehicle_Theft/488458,STOLEN TRUCK
Cleveland Elementary,38684786040836,San Francisco Unified,708,674,37.720749,-122.42907,130264522,2013-03-30T10:00:00-07:00,Vandalism,37.721193,-122.429925,http://sanfrancisco.crimespotting.org/crime/2013-03-30/Vandalism/495574,MALICIOUS MISCHIEF&VANDALISM OF VEHICLES
Cleveland Elementary,38684786040836,San Francisco Unified,708,674,37.720749,-122.42907,120694478,2012-08-30T22:15:00-07:00,Vehicle Theft,37.721028,-122.428728,http://sanfrancisco.crimespotting.org/crime/2012-08-30/Vehicle_Theft/435008,STOLEN AUTOMOBILE
Cleveland Elementary,38684786040836,San Francisco Unified,708,674,37.720749,-122.42907,120788407,2012-09-30T00:05:00-07:00,Vehicle Theft,37.720091,-122.429597,http://sanfrancisco.crimespotting.org/crime/2012-09-30/Vehicle_Theft/440727,STOLEN TRUCK
Cleveland Elementary,38684786040836,San Francisco Unified,708,674,37.720749,-122.42907,121011584,2012-12-15T07:30:00-08:00,Vehicle Theft,37.720791,-122.428907,http://sanfrancisco.crimespotting.org/crime/2012-12-15/Vehicle_Theft/454193,STOLEN AUTOMOBILE
Cleveland Elementary,38684786040836,San Francisco Unified,708,674,37.720749,-122.42907,130091290,2013-02-01T09:00:00-08:00,Simple Assault,37.721568,-122.428211,http://sanfrancisco.crimespotting.org/crime/2013-02-01/Simple_Assault/483812,THREATS AGAINST LIFE
Cleveland Elementary,38684786040836,San Francisco Unified,708,674,37.720749,-122.42907,120743382,2012-09-15T13:00:00-07:00,Vehicle Theft,37.720091,-122.429597,http://sanfrancisco.crimespotting.org/crime/2012-09-15/Vehicle_Theft/438030,STOLEN AUTOMOBILE
Cleveland Elementary,38684786040836,San Francisco Unified,708,674,37.720749,-122.42907,120951745,2012-11-23T21:00:00-08:00,Vehicle Theft,37.721635,-122.428431,http://sanfrancisco.crimespotting.org/crime/2012-11-23/Vehicle_Theft/450130,STOLEN AUTOMOBILE
Cleveland Elementary,38684786040836,San Francisco Unified,708,674,37.720749,-122.42907,130203213,2013-03-10T16:00:00-07:00,Vehicle Theft,37.720101,-122.429751,http://sanfrancisco.crimespotting.org/crime/2013-03-10/Vehicle_Theft/491457,STOLEN AUTOMOBILE
Cleveland Elementary,38684786040836,San Francisco Unified,708,674,37.720749,-122.42907,121017689,2012-12-17T09:30:00-08:00,Theft,37.720091,-122.429597,http://sanfrancisco.crimespotting.org/crime/2012-12-17/Theft/454511,PETTY THEFT FROM LOCKED AUTO
Cleveland Elementary,38684786040836,San Francisco Unified,708,674,37.720749,-122.42907,120899236,2012-10-31T12:45:00-07:00,Theft,37.720208,-122.428384,http://sanfrancisco.crimespotting.org/crime/2012-10-31/Theft/445271,PETTY THEFT FROM A BUILDING
Cleveland Elementary,38684786040836,San Francisco Unified,708,674,37.720749,-122.42907,130027621,2013-01-10T18:30:00-08:00,Disturbing the Peace,37.720101,-122.429751,http://sanfrancisco.crimespotting.org/crime/2013-01-10/Disturbing_The_Peace/479364,DISTURBING THE PEACE&COMMOTION
Glen Park Elementary,38684786041073,San Francisco Unified,720,777,37.73311,-122.43612,120989586,2012-12-07T23:30:00-08:00,Vehicle Theft,37.734157,-122.435794,http://sanfrancisco.crimespotting.org/crime/2012-12-07/Vehicle_Theft/452759,STOLEN AUTOMOBILE
Glen Park Elementary,38684786041073,San Francisco Unified,720,777,37.73311,-122.43612,136029823,2013-02-12T17:00:00-08:00,Theft,37.733874,-122.435839,http://sanfrancisco.crimespotting.org/crime/2013-02-12/Theft/486119,GRAND THEFT FROM LOCKED AUTO
Glen Park Elementary,38684786041073,San Francisco Unified,720,777,37.73311,-122.43612,120665059,2012-08-19T13:30:00-07:00,Theft,37.733112,-122.436035,http://sanfrancisco.crimespotting.org/crime/2012-08-19/Theft/432851,PETTY THEFT FROM A BUILDING
Glen Park Elementary,38684786041073,San Francisco Unified,720,777,37.73311,-122.43612,130117943,2013-02-09T16:00:00-08:00,Theft,37.733905,-122.435395,http://sanfrancisco.crimespotting.org/crime/2013-02-09/Theft/485476,PETTY THEFT FROM LOCKED AUTO
Glen Park Elementary,38684786041073,San Francisco Unified,720,777,37.73311,-122.43612,126165073,2012-10-23T10:30:00-07:00,Vandalism,37.733874,-122.435839,http://sanfrancisco.crimespotting.org/crime/2012-10-23/Vandalism/443432,MALICIOUS MISCHIEF&VANDALISM OF VEHICLES
Glen Park Elementary,38684786041073,San Francisco Unified,720,777,37.73311,-122.43612,130118236,2013-02-09T19:00:00-08:00,Theft,37.733811,-122.436089,http://sanfrancisco.crimespotting.org/crime/2013-02-09/Theft/485483,PETTY THEFT FROM LOCKED AUTO
Glen Park Elementary,38684786041073,San Francisco Unified,720,777,37.73311,-122.43612,130126784,2013-02-06T12:30:00-08:00,Theft,37.732496,-122.435602,http://sanfrancisco.crimespotting.org/crime/2013-02-06/Theft/484870,PETTY THEFT FROM LOCKED AUTO
Glen Park Elementary,38684786041073,San Francisco Unified,720,777,37.73311,-122.43612,136022219,2013-01-28T03:00:00-08:00,Theft,37.732688,-122.436355,http://sanfrancisco.crimespotting.org/crime/2013-01-28/Theft/483133,GRAND THEFT FROM LOCKED AUTO
Glen Park Elementary,38684786041073,San Francisco Unified,720,777,37.73311,-122.43612,121049193,2012-12-29T17:30:00-08:00,Vehicle Theft,37.733874,-122.435839,http://sanfrancisco.crimespotting.org/crime/2012-12-29/Vehicle_Theft/477088,STOLEN AUTOMOBILE
Glen Park Elementary,38684786041073,San Francisco Unified,720,777,37.73311,-122.43612,130164966,2013-02-25T16:00:00-08:00,Vandalism,37.732098,-122.435713,http://sanfrancisco.crimespotting.org/crime/2013-02-25/Vandalism/488890,MALICIOUS MISCHIEF&VANDALISM OF VEHICLES
Glen Park Elementary,38684786041073,San Francisco Unified,720,777,37.73311,-122.43612,130007009,2013-01-03T10:30:00-08:00,Theft,37.733827,-122.436169,http://sanfrancisco.crimespotting.org/crime/2013-01-03/Theft/478030,PETTY THEFT FROM LOCKED AUTO (ARREST&BOOKED)
Glen Park Elementary,38684786041073,San Francisco Unified,720,777,37.73311,-122.43612,130213171,2013-03-14T06:00:00-07:00,Theft,37.73249,-122.436708,http://sanfrancisco.crimespotting.org/crime/2013-03-14/Theft/492131,PETTY THEFT FROM LOCKED AUTO
Glen Park Elementary,38684786041073,San Francisco Unified,720,777,37.73311,-122.43612,136030030,2013-02-12T18:30:00-08:00,Theft,37.733874,-122.435839,http://sanfrancisco.crimespotting.org/crime/2013-02-12/Theft/486124,GRAND THEFT FROM LOCKED AUTO
Glen Park Elementary,38684786041073,San Francisco Unified,720,777,37.73311,-122.43612,130234575,2013-03-18T18:00:00-07:00,Burglary,37.734042,-122.436863,http://sanfrancisco.crimespotting.org/crime/2013-03-18/Burglary/493058,BURGLARY OF APARTMENT HOUSE&UNLAWFUL ENTRY
Glen Park Elementary,38684786041073,San Francisco Unified,720,777,37.73311,-122.43612,120988293,2012-12-05T09:00:00-08:00,Theft,37.734042,-122.436863,http://sanfrancisco.crimespotting.org/crime/2012-12-05/Theft/452293,PETTY THEFT BICYCLE
Glen Park Elementary,38684786041073,San Francisco Unified,720,777,37.73311,-122.43612,130386596,2013-05-10T17:30:00-07:00,Vehicle Theft,37.733811,-122.436089,http://sanfrancisco.crimespotting.org/crime/2013-05-10/Vehicle_Theft/464798,STOLEN AUTOMOBILE
Feinstein (Dianne) Elementary,38684780111427,San Francisco Unified,892,872,37.739963,-122.48189,120953199,2012-10-01T01:00:00-07:00,Vandalism,37.741035,-122.481407,http://sanfrancisco.crimespotting.org/crime/2012-10-01/Vandalism/502562,MALICIOUS MISCHIEF&VANDALISM OF VEHICLES
Feinstein (Dianne) Elementary,38684780111427,San Francisco Unified,892,872,37.739963,-122.48189,130206063,2013-03-12T02:40:00-07:00,Vandalism,37.741001,-122.482191,http://sanfrancisco.crimespotting.org/crime/2013-03-12/Vandalism/491722,MALICIOUS MISCHIEF&GRAFFITI
